HEADER
VTF File Version,1.1
VTF File Type,0
PID,30449
Generated on,2022-08-01 18:17:19
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,30449
XRT Version,2021.1

STRUCTURE
Group_Start,OpenCL Host Trace
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x562a2b2e2740,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_u50_gen3x16_xdma_201920_3:DGN_compute_graphs.link:DGN_compute_graphs,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,OpenCL Host Trace

MAPPING
25,0:0:0
24,1:1:1
23,DGN_compute_graphs
22,DGN_compute_graphs.link
16,HBM[0]
13,clCreateBuffer
7,clCreateCommandQueue
6,clCreateContext
11,clCreateKernel
9,clCreateProgramWithBinary
18,clEnqueueMigrateMemObjects
15,clEnqueueTask
20,clFinish
4,clGetDeviceIDs
8,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
26,clReleaseCommandQueue
28,clReleaseContext
10,clReleaseDevice
27,clReleaseKernel
19,clReleaseMemObject
12,clReleaseProgram
5,clRetainDevice
17,clRetainMemObject
14,clSetKernelArg
21,xilinx_u50_gen3x16_xdma_201920_3

EVENTS
1,0,2.765789,1,OPENCL_API_CALL,1
2,0,2.786820,1,OPENCL_API_CALL,2
3,2,2.796900,1,OPENCL_API_CALL,2
4,1,2.799744,1,OPENCL_API_CALL,1
5,0,2.802002,1,OPENCL_API_CALL,1
6,0,2.803156,1,OPENCL_API_CALL,2
7,6,2.804595,1,OPENCL_API_CALL,2
8,5,2.805318,1,OPENCL_API_CALL,1
9,0,2.806886,1,OPENCL_API_CALL,3
10,9,2.808993,1,OPENCL_API_CALL,3
11,0,2.809946,1,OPENCL_API_CALL,3
12,11,2.810936,1,OPENCL_API_CALL,3
13,0,2.812042,1,OPENCL_API_CALL,3
14,13,2.812978,1,OPENCL_API_CALL,3
15,0,2.813667,1,OPENCL_API_CALL,3
16,15,2.814476,1,OPENCL_API_CALL,3
17,0,2.828762,1,OPENCL_API_CALL,4
18,17,2.891771,1,OPENCL_API_CALL,4
19,0,2.899547,1,OPENCL_API_CALL,4
20,19,2.905185,1,OPENCL_API_CALL,4
21,0,2.906395,1,OPENCL_API_CALL,4
22,21,2.910600,1,OPENCL_API_CALL,4
23,0,33.882140,1,OPENCL_API_CALL,3
24,23,33.896948,1,OPENCL_API_CALL,3
25,0,33.901146,1,OPENCL_API_CALL,3
26,25,33.902516,1,OPENCL_API_CALL,3
27,0,33.958018,1,OPENCL_API_CALL,4
28,27,33.977298,1,OPENCL_API_CALL,4
29,0,33.981248,1,OPENCL_API_CALL,4
30,29,33.984048,1,OPENCL_API_CALL,4
31,0,33.988798,1,OPENCL_API_CALL,5
32,31,33.993118,1,OPENCL_API_CALL,5
33,0,33.994458,1,OPENCL_API_CALL,5
34,33,33.995463,1,OPENCL_API_CALL,5
35,0,75.977221,1,OPENCL_API_CALL,5
36,35,75.990608,1,OPENCL_API_CALL,5
37,0,75.994747,1,OPENCL_API_CALL,6
38,37,200.919453,1,OPENCL_API_CALL,6
39,0,200.933553,1,OPENCL_API_CALL,7
40,39,200.946771,1,OPENCL_API_CALL,7
41,0,200.955935,1,OPENCL_API_CALL,8
42,41,218.469570,1,OPENCL_API_CALL,8
43,0,218.477350,1,OPENCL_API_CALL,8
44,43,218.481409,1,OPENCL_API_CALL,8
45,0,218.502299,1,OPENCL_API_CALL,5
46,45,218.505312,1,OPENCL_API_CALL,5
47,0,218.508785,1,OPENCL_API_CALL,5
48,47,218.510590,1,OPENCL_API_CALL,5
49,0,218.517494,1,OPENCL_API_CALL,9
50,49,3344.077132,1,OPENCL_API_CALL,9
51,0,3344.096585,1,OPENCL_API_CALL,10
52,51,3344.104670,1,OPENCL_API_CALL,10
53,0,3344.106428,1,OPENCL_API_CALL,10
54,53,3344.107666,1,OPENCL_API_CALL,10
55,0,3344.139281,1,OPENCL_API_CALL,11
56,55,3458.447401,1,OPENCL_API_CALL,11
57,0,3458.462321,1,OPENCL_API_CALL,12
58,57,3458.471139,1,OPENCL_API_CALL,12
59,0,3458.473281,1,OPENCL_API_CALL,10
60,59,3458.475537,1,OPENCL_API_CALL,10
61,0,3613.333342,1,OPENCL_API_CALL,13
62,61,3613.822060,1,OPENCL_API_CALL,13
63,0,3613.827504,1,OPENCL_API_CALL,13
64,63,3614.054775,1,OPENCL_API_CALL,13
65,0,3614.056648,1,OPENCL_API_CALL,13
66,65,3614.092429,1,OPENCL_API_CALL,13
67,0,3614.093443,1,OPENCL_API_CALL,13
